,Unnamed: 0,Filenames,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
2496,2496,008041.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2497,2497,001025.jpg,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2498,2498,000846.jpg,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2499,2499,001135.jpg,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2500,2500,008417.jpg,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
2501,2501,004234.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
2502,2502,004633.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2503,2503,007030.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2504,2504,005322.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
2505,2505,004922.jpg,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
2506,2506,009892.jpg,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0
2507,2507,001656.jpg,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
2508,2508,001957.jpg,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2509,2509,005707.jpg,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1
2510,2510,006938.jpg,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1
2511,2511,005557.jpg,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2512,2512,005477.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,2513,000766.jpg,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1
2514,2514,001099.jpg,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2515,2515,001190.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2516,2516,000556.jpg,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2517,2517,008333.jpg,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2518,2518,001916.jpg,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2519,2519,007032.jpg,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2520,2520,001596.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2521,2521,006809.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2522,2522,004125.jpg,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2523,2523,002075.jpg,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
2524,2524,008816.jpg,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,2525,004577.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2526,2526,001055.jpg,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2527,2527,006946.jpg,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
2528,2528,004740.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2529,2529,007368.jpg,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
2530,2530,006961.jpg,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2531,2531,009890.jpg,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2532,2532,001667.jpg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,2533,001812.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2534,2534,003909.jpg,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2535,2535,000941.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2536,2536,000385.jpg,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2537,2537,007906.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1
2538,2538,001891.jpg,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
2539,2539,008448.jpg,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2540,2540,000274.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2541,2541,001401.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
2542,2542,002903.jpg,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2543,2543,009135.jpg,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
2544,2544,002269.jpg,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
2545,2545,004981.jpg,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2546,2546,000204.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2547,2547,007440.jpg,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1
2548,2548,002271.jpg,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0
2549,2549,000759.jpg,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
2550,2550,004362.jpg,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
2551,2551,006641.jpg,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0
2552,2552,000978.jpg,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
2553,2553,004261.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
2554,2554,008179.jpg,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
2555,2555,004469.jpg,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2556,2556,002878.jpg,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
2557,2557,009628.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
2558,2558,004599.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
2559,2559,003701.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2560,2560,000955.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2561,2561,002295.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
2562,2562,003052.jpg,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2563,2563,001767.jpg,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2564,2564,003153.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2565,2565,007115.jpg,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2566,2566,008795.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,2567,009204.jpg,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2568,2568,001869.jpg,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
2569,2569,005015.jpg,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2570,2570,009910.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
2571,2571,003353.jpg,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1
2572,2572,007796.jpg,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
2573,2573,009554.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2574,2574,001138.jpg,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1
2575,2575,003347.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
2576,2576,001368.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2577,2577,001417.jpg,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
2578,2578,002849.jpg,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2579,2579,009140.jpg,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2580,2580,008642.jpg,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
2581,2581,002620.jpg,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0
2582,2582,004678.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,2583,003715.jpg,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1
2584,2584,004126.jpg,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
2585,2585,002130.jpg,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
2586,2586,009164.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0
2587,2587,003361.jpg,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2588,2588,008662.jpg,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
2589,2589,002325.jpg,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1
2590,2590,005766.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2591,2591,003964.jpg,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2592,2592,004377.jpg,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2593,2593,000458.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2594,2594,009275.jpg,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1
2595,2595,009384.jpg,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2596,2596,000696.jpg,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2597,2597,001115.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2598,2598,000084.jpg,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2599,2599,001251.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2600,2600,003712.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2601,2601,000890.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,2602,006127.jpg,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2603,2603,002821.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2604,2604,008897.jpg,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
2605,2605,004358.jpg,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2606,2606,006464.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2607,2607,006929.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2608,2608,007608.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2609,2609,003081.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2610,2610,007839.jpg,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
2611,2611,004564.jpg,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0
2612,2612,003785.jpg,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2613,2613,004491.jpg,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
2614,2614,002217.jpg,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
2615,2615,006119.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2616,2616,002748.jpg,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
2617,2617,002945.jpg,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
2618,2618,007738.jpg,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2619,2619,006890.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
2620,2620,004366.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2621,2621,009010.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2622,2622,005356.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2623,2623,000798.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2624,2624,004416.jpg,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2625,2625,004478.jpg,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2626,2626,003437.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2627,2627,004901.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
2628,2628,001328.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2629,2629,001219.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2630,2630,000114.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2631,2631,002252.jpg,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0
2632,2632,000617.jpg,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2633,2633,008257.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,2634,004751.jpg,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
2635,2635,003574.jpg,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
2636,2636,005596.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,2637,005763.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,2638,002488.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
2639,2639,005958.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2640,2640,001798.jpg,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
2641,2641,007255.jpg,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
2642,2642,003725.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2643,2643,003485.jpg,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
2644,2644,009963.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2645,2645,001023.jpg,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2646,2646,008902.jpg,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
2647,2647,001546.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,2648,007402.jpg,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
2649,2649,002053.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2650,2650,004378.jpg,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2651,2651,001123.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2652,2652,007620.jpg,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2653,2653,006815.jpg,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
2654,2654,001947.jpg,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1
2655,2655,000751.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,2656,001030.jpg,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2657,2657,004827.jpg,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2658,2658,000201.jpg,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2659,2659,003388.jpg,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
2660,2660,005473.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2661,2661,008656.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2662,2662,009799.jpg,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1
2663,2663,008432.jpg,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2664,2664,009241.jpg,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2665,2665,002716.jpg,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2666,2666,004536.jpg,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2667,2667,002453.jpg,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2668,2668,003132.jpg,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0
2669,2669,006779.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2670,2670,008030.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,2671,004771.jpg,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2672,2672,004787.jpg,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1
2673,2673,000636.jpg,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
2674,2674,008407.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,2675,001202.jpg,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2676,2676,007941.jpg,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1
2677,2677,001133.jpg,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0
2678,2678,003467.jpg,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0
2679,2679,000658.jpg,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0
2680,2680,007804.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,2681,000853.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2682,2682,008265.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2683,2683,008579.jpg,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
2684,2684,007550.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,2685,009895.jpg,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2686,2686,000314.jpg,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
2687,2687,004311.jpg,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0
2688,2688,009651.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2689,2689,004104.jpg,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
2690,2690,002336.jpg,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2691,2691,002570.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2692,2692,008274.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2693,2693,003341.jpg,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2694,2694,006278.jpg,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2695,2695,003561.jpg,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0
2696,2696,001969.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2697,2697,002985.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2698,2698,002949.jpg,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2699,2699,003393.jpg,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2700,2700,005127.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
2701,2701,002638.jpg,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
2702,2702,005774.jpg,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
2703,2703,001939.jpg,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
2704,2704,006926.jpg,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
2705,2705,000071.jpg,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
2706,2706,004492.jpg,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
2707,2707,005221.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
2708,2708,001742.jpg,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2709,2709,006973.jpg,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1
2710,2710,000762.jpg,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2711,2711,006147.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2712,2712,004980.jpg,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
2713,2713,007992.jpg,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2714,2714,008729.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2715,2715,006715.jpg,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2716,2716,008027.jpg,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2717,2717,002400.jpg,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
2718,2718,001728.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2719,2719,003825.jpg,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2720,2720,005858.jpg,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2721,2721,007265.jpg,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0
2722,2722,001631.jpg,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2723,2723,005876.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,2724,004181.jpg,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
2725,2725,009008.jpg,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,2726,007207.jpg,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
2727,2727,006307.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2728,2728,009661.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2729,2729,005425.jpg,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2730,2730,007616.jpg,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
2731,2731,006093.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2732,2732,008496.jpg,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
2733,2733,009028.jpg,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
2734,2734,002597.jpg,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,2735,000451.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,2736,008352.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
2737,2737,001505.jpg,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0
2738,2738,001804.jpg,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1
2739,2739,001578.jpg,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2740,2740,005166.jpg,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,2741,002733.jpg,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
2742,2742,004217.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2743,2743,007719.jpg,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2744,2744,009653.jpg,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
2745,2745,001687.jpg,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1
2746,2746,006693.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2747,2747,007816.jpg,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
2748,2748,006580.jpg,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2749,2749,000365.jpg,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,2750,008761.jpg,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2751,2751,002167.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2752,2752,003198.jpg,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2753,2753,006256.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2754,2754,004080.jpg,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
2755,2755,000858.jpg,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2756,2756,003505.jpg,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2757,2757,001525.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
